ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
122,UYMVD_2015_1_9_1,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 1:00,18,UYMVD_E5,576214,6138342,Tres Cruces 2
123,UYMVD_2015_1_9_2,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 2:00,12,UYMVD_E5,576214,6138342,Tres Cruces 2
124,UYMVD_2015_1_9_3,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 3:00,17,UYMVD_E5,576214,6138342,Tres Cruces 2
125,UYMVD_2015_1_9_4,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 4:00,19,UYMVD_E5,576214,6138342,Tres Cruces 2
126,UYMVD_2015_1_9_5,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 5:00,39,UYMVD_E5,576214,6138342,Tres Cruces 2
127,UYMVD_2015_1_9_6,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 6:00,40,UYMVD_E5,576214,6138342,Tres Cruces 2
128,UYMVD_2015_1_9_7,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 7:00,33,UYMVD_E5,576214,6138342,Tres Cruces 2
129,UYMVD_2015_1_9_8,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 8:00,29,UYMVD_E5,576214,6138342,Tres Cruces 2
130,UYMVD_2015_1_9_9,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 9:00,33,UYMVD_E5,576214,6138342,Tres Cruces 2
131,UYMVD_2015_1_9_10,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 10:00,33,UYMVD_E5,576214,6138342,Tres Cruces 2
132,UYMVD_2015_1_9_11,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 11:00,68,UYMVD_E5,576214,6138342,Tres Cruces 2
133,UYMVD_2015_1_9_12,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 12:00,70,UYMVD_E5,576214,6138342,Tres Cruces 2
134,UYMVD_2015_1_9_13,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 13:00,54,UYMVD_E5,576214,6138342,Tres Cruces 2
135,UYMVD_2015_1_9_14,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 14:00,59,UYMVD_E5,576214,6138342,Tres Cruces 2
136,UYMVD_2015_1_9_15,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 15:00,40,UYMVD_E5,576214,6138342,Tres Cruces 2
137,UYMVD_2015_1_9_16,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 16:00,44,UYMVD_E5,576214,6138342,Tres Cruces 2
138,UYMVD_2015_1_9_17,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 17:00,74,UYMVD_E5,576214,6138342,Tres Cruces 2
139,UYMVD_2015_1_9_18,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 18:00,98,UYMVD_E5,576214,6138342,Tres Cruces 2
140,UYMVD_2015_1_9_19,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 19:00,102,UYMVD_E5,576214,6138342,Tres Cruces 2
141,UYMVD_2015_1_9_20,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 20:00,94,UYMVD_E5,576214,6138342,Tres Cruces 2
142,UYMVD_2015_1_9_21,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 21:00,96,UYMVD_E5,576214,6138342,Tres Cruces 2
143,UYMVD_2015_1_9_22,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 22:00,83,UYMVD_E5,576214,6138342,Tres Cruces 2
144,UYMVD_2015_1_9_23,UYMVD_NO2_2,1,NO2,ug/m3,09/01/2015 23:00,48,UYMVD_E5,576214,6138342,Tres Cruces 2
145,UYMVD_2015_1_10_0,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 0:00,62,UYMVD_E5,576214,6138342,Tres Cruces 2
146,UYMVD_2015_1_10_1,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 1:00,44,UYMVD_E5,576214,6138342,Tres Cruces 2
147,UYMVD_2015_1_10_2,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 2:00,44,UYMVD_E5,576214,6138342,Tres Cruces 2
148,UYMVD_2015_1_10_3,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 3:00,19,UYMVD_E5,576214,6138342,Tres Cruces 2
149,UYMVD_2015_1_10_4,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 4:00,29,UYMVD_E5,576214,6138342,Tres Cruces 2
150,UYMVD_2015_1_10_5,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 5:00,59,UYMVD_E5,576214,6138342,Tres Cruces 2
151,UYMVD_2015_1_10_6,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 6:00,65,UYMVD_E5,576214,6138342,Tres Cruces 2
152,UYMVD_2015_1_10_7,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 7:00,65,UYMVD_E5,576214,6138342,Tres Cruces 2
153,UYMVD_2015_1_10_8,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 8:00,59,UYMVD_E5,576214,6138342,Tres Cruces 2
154,UYMVD_2015_1_10_9,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 9:00,67,UYMVD_E5,576214,6138342,Tres Cruces 2
155,UYMVD_2015_1_10_10,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 10:00,57,UYMVD_E5,576214,6138342,Tres Cruces 2
