ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
87,UYMVD_2009_2_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/02/2009,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
88,UYMVD_2009_3_2_24,UYMVD_PM2_D ,24,PM2,ug/m3,02/03/2009,98,UYMVD_E1,572452,6137044,Ciudad Vieja 2
89,UYMVD_2009_3_4_24,UYMVD_PM2_D ,24,PM2,ug/m3,04/03/2009,22,UYMVD_E1,572452,6137044,Ciudad Vieja 2
90,UYMVD_2009_3_15_24,UYMVD_PM2_D ,24,PM2,ug/m3,15/03/2009,18,UYMVD_E1,572452,6137044,Ciudad Vieja 2
91,UYMVD_2009_4_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/04/2009,16,UYMVD_E1,572452,6137044,Ciudad Vieja 2
92,UYMVD_2009_4_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/04/2009,38,UYMVD_E1,572452,6137044,Ciudad Vieja 2
93,UYMVD_2009_5_1_24,UYMVD_PM2_D ,24,PM2,ug/m3,01/05/2009,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
94,UYMVD_2009_5_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/05/2009,38,UYMVD_E1,572452,6137044,Ciudad Vieja 2
95,UYMVD_2009_5_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/05/2009,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
96,UYMVD_2009_5_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/05/2009,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
97,UYMVD_2009_5_21_24,UYMVD_PM2_D ,24,PM2,ug/m3,21/05/2009,30,UYMVD_E1,572452,6137044,Ciudad Vieja 2
98,UYMVD_2009_5_27_24,UYMVD_PM2_D ,24,PM2,ug/m3,27/05/2009,16,UYMVD_E1,572452,6137044,Ciudad Vieja 2
99,UYMVD_2009_6_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/06/2009,54,UYMVD_E1,572452,6137044,Ciudad Vieja 2
100,UYMVD_2009_6_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/06/2009,38,UYMVD_E1,572452,6137044,Ciudad Vieja 2
101,UYMVD_2009_6_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/06/2009,99,UYMVD_E1,572452,6137044,Ciudad Vieja 2
102,UYMVD_2009_6_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/06/2009,79,UYMVD_E1,572452,6137044,Ciudad Vieja 2
103,UYMVD_2009_6_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/06/2009,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
104,UYMVD_2009_7_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/07/2009,50,UYMVD_E1,572452,6137044,Ciudad Vieja 2
105,UYMVD_2009_7_9_24,UYMVD_PM2_D ,24,PM2,ug/m3,09/07/2009,23,UYMVD_E1,572452,6137044,Ciudad Vieja 2
106,UYMVD_2009_7_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/07/2009,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
107,UYMVD_2009_7_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/07/2009,32,UYMVD_E1,572452,6137044,Ciudad Vieja 2
108,UYMVD_2009_8_5_24,UYMVD_PM2_D ,24,PM2,ug/m3,05/08/2009,52,UYMVD_E1,572452,6137044,Ciudad Vieja 2
109,UYMVD_2009_8_23_24,UYMVD_PM2_D ,24,PM2,ug/m3,23/08/2009,105,UYMVD_E1,572452,6137044,Ciudad Vieja 2
110,UYMVD_2009_8_27_24,UYMVD_PM2_D ,24,PM2,ug/m3,27/08/2009,38,UYMVD_E1,572452,6137044,Ciudad Vieja 2
111,UYMVD_2009_9_8_24,UYMVD_PM2_D ,24,PM2,ug/m3,08/09/2009,23,UYMVD_E1,572452,6137044,Ciudad Vieja 2
112,UYMVD_2009_9_14_24,UYMVD_PM2_D ,24,PM2,ug/m3,14/09/2009,59,UYMVD_E1,572452,6137044,Ciudad Vieja 2
113,UYMVD_2009_10_2_24,UYMVD_PM2_D ,24,PM2,ug/m3,02/10/2009,27,UYMVD_E1,572452,6137044,Ciudad Vieja 2
114,UYMVD_2009_10_8_24,UYMVD_PM2_D ,24,PM2,ug/m3,08/10/2009,39,UYMVD_E1,572452,6137044,Ciudad Vieja 2
115,UYMVD_2009_11_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/11/2009,28,UYMVD_E1,572452,6137044,Ciudad Vieja 2
116,UYMVD_2009_11_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/11/2009,60,UYMVD_E1,572452,6137044,Ciudad Vieja 2
117,UYMVD_2009_11_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/11/2009,82,UYMVD_E1,572452,6137044,Ciudad Vieja 2
118,UYMVD_2009_11_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/11/2009,34,UYMVD_E1,572452,6137044,Ciudad Vieja 2
119,UYMVD_2009_12_1_24,UYMVD_PM2_D ,24,PM2,ug/m3,01/12/2009,98,UYMVD_E1,572452,6137044,Ciudad Vieja 2
120,UYMVD_2009_12_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/12/2009,34,UYMVD_E1,572452,6137044,Ciudad Vieja 2
121,UYMVD_2009_12_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/12/2009,50,UYMVD_E1,572452,6137044,Ciudad Vieja 2
122,UYMVD_2009_12_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/12/2009,83,UYMVD_E1,572452,6137044,Ciudad Vieja 2
123,UYMVD_2009_12_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/12/2009,46,UYMVD_E1,572452,6137044,Ciudad Vieja 2
124,UYMVD_2009_12_31_24,UYMVD_PM2_D ,24,PM2,ug/m3,31/12/2009,26,UYMVD_E1,572452,6137044,Ciudad Vieja 2
125,UYMVD_2010_1_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/01/2010,35,UYMVD_E1,572452,6137044,Ciudad Vieja 2
126,UYMVD_2010_1_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/01/2010,31,UYMVD_E1,572452,6137044,Ciudad Vieja 2
127,UYMVD_2010_1_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/01/2010,22,UYMVD_E1,572452,6137044,Ciudad Vieja 2
128,UYMVD_2010_1_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/01/2010,25,UYMVD_E1,572452,6137044,Ciudad Vieja 2
129,UYMVD_2010_2_5_24,UYMVD_PM2_D ,24,PM2,ug/m3,05/02/2010,20,UYMVD_E1,572452,6137044,Ciudad Vieja 2
130,UYMVD_2010_2_11_24,UYMVD_PM2_D ,24,PM2,ug/m3,11/02/2010,33,UYMVD_E1,572452,6137044,Ciudad Vieja 2
131,UYMVD_2010_2_17_24,UYMVD_PM2_D ,24,PM2,ug/m3,17/02/2010,37,UYMVD_E1,572452,6137044,Ciudad Vieja 2
132,UYMVD_2010_2_23_24,UYMVD_PM2_D ,24,PM2,ug/m3,23/02/2010,18,UYMVD_E1,572452,6137044,Ciudad Vieja 2
133,UYMVD_2010_3_1_24,UYMVD_PM2_D ,24,PM2,ug/m3,01/03/2010,34,UYMVD_E1,572452,6137044,Ciudad Vieja 2
134,UYMVD_2010_3_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/03/2010,29,UYMVD_E1,572452,6137044,Ciudad Vieja 2
135,UYMVD_2010_3_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/03/2010,38,UYMVD_E1,572452,6137044,Ciudad Vieja 2
136,UYMVD_2010_3_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/03/2010,30,UYMVD_E1,572452,6137044,Ciudad Vieja 2
137,UYMVD_2010_3_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/03/2010,47,UYMVD_E1,572452,6137044,Ciudad Vieja 2
138,UYMVD_2010_4_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/04/2010,37,UYMVD_E1,572452,6137044,Ciudad Vieja 2
139,UYMVD_2010_4_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/04/2010,35,UYMVD_E1,572452,6137044,Ciudad Vieja 2
140,UYMVD_2010_4_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/04/2010,64,UYMVD_E1,572452,6137044,Ciudad Vieja 2
141,UYMVD_2010_5_7_24,UYMVD_PM2_D ,24,PM2,ug/m3,07/05/2010,85,UYMVD_E1,572452,6137044,Ciudad Vieja 2
142,UYMVD_2010_5_13_24,UYMVD_PM2_D ,24,PM2,ug/m3,13/05/2010,67,UYMVD_E1,572452,6137044,Ciudad Vieja 2
143,UYMVD_2010_5_19_24,UYMVD_PM2_D ,24,PM2,ug/m3,19/05/2010,36,UYMVD_E1,572452,6137044,Ciudad Vieja 2
144,UYMVD_2010_5_25_24,UYMVD_PM2_D ,24,PM2,ug/m3,25/05/2010,59,UYMVD_E1,572452,6137044,Ciudad Vieja 2
145,UYMVD_2010_5_31_24,UYMVD_PM2_D ,24,PM2,ug/m3,31/05/2010,50,UYMVD_E1,572452,6137044,Ciudad Vieja 2
146,UYMVD_2010_6_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/06/2010,33,UYMVD_E1,572452,6137044,Ciudad Vieja 2
147,UYMVD_2010_6_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/06/2010,33,UYMVD_E1,572452,6137044,Ciudad Vieja 2
148,UYMVD_2010_6_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/06/2010,33,UYMVD_E1,572452,6137044,Ciudad Vieja 2
149,UYMVD_2010_6_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/06/2010,58,UYMVD_E1,572452,6137044,Ciudad Vieja 2
150,UYMVD_2010_6_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/06/2010,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
151,UYMVD_2010_7_6_24,UYMVD_PM2_D ,24,PM2,ug/m3,06/07/2010,21,UYMVD_E1,572452,6137044,Ciudad Vieja 2
152,UYMVD_2010_7_12_24,UYMVD_PM2_D ,24,PM2,ug/m3,12/07/2010,35,UYMVD_E1,572452,6137044,Ciudad Vieja 2
153,UYMVD_2010_7_18_24,UYMVD_PM2_D ,24,PM2,ug/m3,18/07/2010,20,UYMVD_E1,572452,6137044,Ciudad Vieja 2
154,UYMVD_2010_7_24_24,UYMVD_PM2_D ,24,PM2,ug/m3,24/07/2010,17,UYMVD_E1,572452,6137044,Ciudad Vieja 2
155,UYMVD_2010_7_30_24,UYMVD_PM2_D ,24,PM2,ug/m3,30/07/2010,41,UYMVD_E1,572452,6137044,Ciudad Vieja 2
156,UYMVD_2010_8_5_24,UYMVD_PM2_D ,24,PM2,ug/m3,05/08/2010,47,UYMVD_E1,572452,6137044,Ciudad Vieja 2
157,UYMVD_2010_8_11_24,UYMVD_PM2_D ,24,PM2,ug/m3,11/08/2010,35,UYMVD_E1,572452,6137044,Ciudad Vieja 2
158,UYMVD_2010_8_17_24,UYMVD_PM2_D ,24,PM2,ug/m3,17/08/2010,50,UYMVD_E1,572452,6137044,Ciudad Vieja 2
159,UYMVD_2010_8_23_24,UYMVD_PM2_D ,24,PM2,ug/m3,23/08/2010,54,UYMVD_E1,572452,6137044,Ciudad Vieja 2
160,UYMVD_2010_8_29_24,UYMVD_PM2_D ,24,PM2,ug/m3,29/08/2010,21,UYMVD_E1,572452,6137044,Ciudad Vieja 2
161,UYMVD_2010_9_4_24,UYMVD_PM2_D ,24,PM2,ug/m3,04/09/2010,15,UYMVD_E1,572452,6137044,Ciudad Vieja 2
162,UYMVD_2010_9_10_24,UYMVD_PM2_D ,24,PM2,ug/m3,10/09/2010,40,UYMVD_E1,572452,6137044,Ciudad Vieja 2
163,UYMVD_2010_9_22_24,UYMVD_PM2_D ,24,PM2,ug/m3,22/09/2010,6,UYMVD_E1,572452,6137044,Ciudad Vieja 2
164,UYMVD_2010_9_28_24,UYMVD_PM2_D ,24,PM2,ug/m3,28/09/2010,21,UYMVD_E1,572452,6137044,Ciudad Vieja 2
165,UYMVD_2010_10_10_24,UYMVD_PM2_D ,24,PM2,ug/m3,10/10/2010,6,UYMVD_E1,572452,6137044,Ciudad Vieja 2
166,UYMVD_2010_10_16_24,UYMVD_PM2_D ,24,PM2,ug/m3,16/10/2010,2,UYMVD_E1,572452,6137044,Ciudad Vieja 2
167,UYMVD_2010_10_22_24,UYMVD_PM2_D ,24,PM2,ug/m3,22/10/2010,36,UYMVD_E1,572452,6137044,Ciudad Vieja 2
168,UYMVD_2010_10_28_24,UYMVD_PM2_D ,24,PM2,ug/m3,28/10/2010,37,UYMVD_E1,572452,6137044,Ciudad Vieja 2
169,UYMVD_2010_11_3_24,UYMVD_PM2_D ,24,PM2,ug/m3,03/11/2010,13,UYMVD_E1,572452,6137044,Ciudad Vieja 2
170,UYMVD_2010_11_9_24,UYMVD_PM2_D ,24,PM2,ug/m3,09/11/2010,11,UYMVD_E1,572452,6137044,Ciudad Vieja 2
171,UYMVD_2010_11_15_24,UYMVD_PM2_D ,24,PM2,ug/m3,15/11/2010,21,UYMVD_E1,572452,6137044,Ciudad Vieja 2
172,UYMVD_2010_11_21_24,UYMVD_PM2_D ,24,PM2,ug/m3,21/11/2010,15,UYMVD_E1,572452,6137044,Ciudad Vieja 2
173,UYMVD_2010_11_27_24,UYMVD_PM2_D ,24,PM2,ug/m3,27/11/2010,27,UYMVD_E1,572452,6137044,Ciudad Vieja 2
174,UYMVD_2010_12_21_24,UYMVD_PM2_D ,24,PM2,ug/m3,21/12/2010,19,UYMVD_E1,572452,6137044,Ciudad Vieja 2
