id_node	sensor	timestamp	valor_v
AQM60	PM10	2017-04-15 21:40:01	11,51
AQM60	PM10	2017-04-15 21:42:01	12111
AQM60	PM10	2017-04-15 21:44:01	9532
AQM60	PM10	2017-04-15 21:46:01	10386
AQM60	PM10	2017-04-15 21:48:01	11277
AQM60	PM10	2017-04-15 21:50:01	13,93
AQM60	PM10	2017-04-15 21:52:01	12203
AQM60	PM10	2017-04-15 21:54:01	10,95
AQM60	PM10	2017-04-15 21:56:01	10103
AQM60	PM10	2017-04-15 21:58:01	10,81
AQM60	PM10	2017-04-15 22:00:01	9913
AQM60	PM10	2017-04-15 22:02:01	10103
AQM60	PM10	2017-04-15 22:06:05	9532
AQM60	PM10	2017-04-15 22:08:05	11649
AQM60	PM10	2017-04-15 22:10:05	11,37
AQM60	PM10	2017-04-15 22:12:05	9293
AQM60	PM10	2017-04-15 22:14:05	14467
AQM60	PM10	2017-04-15 22:16:05	14,02
AQM60	PM10	2017-04-15 22:18:05	10103
AQM60	PM10	2017-04-15 22:20:05	11603
AQM60	PM10	2017-04-15 22:22:05	17,26
AQM60	PM10	2017-04-15 22:24:05	10245
AQM60	PM10	2017-04-15 22:26:05	10669
AQM60	PM10	2017-04-15 22:28:05	8475
AQM60	PM10	2017-04-15 22:30:05	9197
AQM60	PM10	2017-04-15 22:32:05	9866
AQM60	PM10	2017-04-15 22:34:05	9913
AQM60	PM10	2017-04-15 22:36:05	10,15
AQM60	PM10	2017-04-15 22:38:05	8,62
AQM60	PM10	2017-04-15 22:40:05	9628
AQM60	PM10	2017-04-15 22:42:05	8957
AQM60	PM10	2017-04-15 22:44:05	11834
AQM60	PM10	2017-04-15 22:46:05	15747
AQM60	PM10	2017-04-15 22:48:05	14867
AQM60	PM10	2017-04-15 22:50:05	9913
AQM60	PM10	2017-04-15 22:52:05	10008
AQM60	PM10	2017-04-15 22:54:05	9437
AQM60	PM10	2017-04-15 22:56:05	14911
AQM60	PM10	2017-04-15 22:58:05	14556
AQM60	PM10	2017-04-15 23:00:05	16831
AQM60	PM10	2017-04-15 23:02:05	10339
AQM60	PM10	2017-04-15 23:06:07	8038
AQM60	PM10	2017-04-15 23:08:07	8717
AQM60	PM10	2017-04-15 23:10:07	8957
AQM60	PM10	2017-04-15 23:12:07	9054
AQM60	PM10	2017-04-15 23:14:07	7648
AQM60	PM10	2017-04-15 23:16:07	7648
AQM60	PM10	2017-04-15 23:18:07	6861
AQM60	PM10	2017-04-15 23:20:07	8909
AQM60	PM10	2017-04-15 23:22:07	6365
AQM60	PM10	2017-04-15 23:24:07	7599
AQM60	PM10	2017-04-15 23:26:07	7697
AQM60	PM10	2017-04-15 23:28:07	7989
AQM60	PM10	2017-04-15 23:30:07	8135
AQM60	PM10	2017-04-15 23:32:07	8475
AQM60	PM10	2017-04-15 23:34:07	8717
AQM60	PM10	2017-04-15 23:36:07	7648
AQM60	PM10	2017-04-15 23:38:07	8427
AQM60	PM10	2017-04-15 23:40:07	7403
AQM60	PM10	2017-04-15 23:42:07	7941
AQM60	PM10	2017-04-15 23:44:07	6514
AQM60	PM10	2017-04-15 23:46:07	6613
AQM60	PM10	2017-04-15 23:48:07	7599
AQM60	PM10	2017-04-15 23:50:07	12341
AQM60	PM10	2017-04-15 23:52:07	8813
AQM60	PM10	2017-04-15 23:54:07	9197
AQM60	PM10	2017-04-15 23:56:07	6663
AQM60	PM10	2017-04-15 23:58:07	8427
AQM60	PM10	2017-04-16 00:00:07	8427
AQM60	PM10	2017-04-16 00:02:07	8281
AQM60	PM10	2017-04-16 00:04:07	6613
AQM60	PM10	2017-04-16 00:06:47	6365
AQM60	PM10	2017-04-16 00:08:47	11603
AQM60	PM10	2017-04-16 00:10:47	13435
AQM60	PM10	2017-04-16 00:12:47	10575
AQM60	PM10	2017-04-16 00:14:47	8184
AQM60	PM10	2017-04-16 00:16:47	8668
AQM60	PM10	2017-04-16 00:18:47	9293
AQM60	PM10	2017-04-16 00:20:47	8378
AQM60	PM10	2017-04-16 00:22:47	8957
AQM60	PM10	2017-04-16 00:24:47	10575
AQM60	PM10	2017-04-16 00:26:47	9389
AQM60	PM10	2017-04-16 00:28:47	10481
AQM60	PM10	2017-04-16 00:30:47	9197
AQM60	PM10	2017-04-16 00:32:47	8233
AQM60	PM10	2017-04-16 00:34:47	7354
AQM60	PM10	2017-04-16 00:36:47	8957
AQM60	PM10	2017-04-16 00:38:47	6861
AQM60	PM10	2017-04-16 00:40:47	9293
AQM60	PM10	2017-04-16 00:42:47	8233
AQM60	PM10	2017-04-16 00:44:47	9,15
AQM60	PM10	2017-04-16 00:46:47	8813
AQM60	PM10	2017-04-16 00:48:47	7157
AQM60	PM10	2017-04-16 00:50:47	6514
AQM60	PM10	2017-04-16 00:52:47	7746
AQM60	PM10	2017-04-16 00:54:47	8572
AQM60	PM10	2017-04-16 00:56:47	7843
AQM60	PM10	2017-04-16 00:58:47	8,33
AQM60	PM10	2017-04-16 01:00:47	8957
AQM60	PM10	2017-04-16 01:02:47	6663
AQM60	PM10	2017-04-16 01:05:18	7305
AQM60	PM10	2017-04-16 01:07:18	8813
AQM60	PM10	2017-04-16 01:09:18	9,15
AQM60	PM10	2017-04-16 01:11:18	9,77
AQM60	PM10	2017-04-16 01:13:18	9293
AQM60	PM10	2017-04-16 01:15:18	12203
AQM60	PM10	2017-04-16 01:17:18	10103
AQM60	PM10	2017-04-16 01:19:18	9,77
AQM60	PM10	2017-04-16 01:21:18	9913
AQM60	PM10	2017-04-16 01:23:18	7599
AQM60	PM10	2017-04-16 01:25:18	9675
AQM60	PM10	2017-04-16 01:27:18	8668
AQM60	PM10	2017-04-16 01:29:18	8135
AQM60	PM10	2017-04-16 01:31:18	9675
AQM60	PM10	2017-04-16 01:33:18	9293
AQM60	PM10	2017-04-16 01:35:18	9675
AQM60	PM10	2017-04-16 01:37:18	11277
AQM60	PM10	2017-04-16 01:39:18	9,77
AQM60	PM10	2017-04-16 01:41:18	12524
AQM60	PM10	2017-04-16 01:43:18	8909
AQM60	PM10	2017-04-16 01:45:18	8717
AQM60	PM10	2017-04-16 01:47:18	9437
AQM60	PM10	2017-04-16 01:49:18	8909
AQM60	PM10	2017-04-16 01:51:18	8475
AQM60	PM10	2017-04-16 01:53:18	6365
AQM60	PM10	2017-04-16 01:55:18	12295
AQM60	PM10	2017-04-16 01:57:18	9675
AQM60	PM10	2017-04-16 01:59:18	7157
AQM60	PM10	2017-04-16 02:01:18	10716
AQM60	PM10	2017-04-16 02:05:20	8861
AQM60	PM10	2017-04-16 02:07:20	9675
AQM60	PM10	2017-04-16 02:09:20	8957
AQM60	PM10	2017-04-16 02:11:20	7746
AQM60	PM10	2017-04-16 02:13:20	8957
AQM60	PM10	2017-04-16 02:15:20	8717
AQM60	PM10	2017-04-16 02:17:20	10055
AQM60	PM10	2017-04-16 02:19:20	8475
AQM60	PM10	2017-04-16 02:21:20	7354
AQM60	PM10	2017-04-16 02:23:20	8,33
AQM60	PM10	2017-04-16 02:25:20	7354
AQM60	PM10	2017-04-16 02:27:20	7989
AQM60	PM10	2017-04-16 02:29:20	10481
AQM60	PM10	2017-04-16 02:31:20	9866
AQM60	PM10	2017-04-16 02:33:20	7354
AQM60	PM10	2017-04-16 02:35:20	7403
AQM60	PM10	2017-04-16 02:37:20	7648
AQM60	PM10	2017-04-16 02:39:20	9532
AQM60	PM10	2017-04-16 02:41:20	8572
AQM60	PM10	2017-04-16 02:43:20	9054
AQM60	PM10	2017-04-16 02:45:20	8233
AQM60	PM10	2017-04-16 02:47:20	8717
AQM60	PM10	2017-04-16 02:49:20	8233
AQM60	PM10	2017-04-16 02:51:20	9913
AQM60	PM10	2017-04-16 02:53:20	8909
AQM60	PM10	2017-04-16 02:55:20	7843
AQM60	PM10	2017-04-16 02:57:20	7648
AQM60	PM10	2017-04-16 02:59:20	9293
AQM60	PM10	2017-04-16 03:01:20	7648
AQM60	PM10	2017-04-16 03:05:22	8427
AQM60	PM10	2017-04-16 03:07:22	9054
AQM60	PM10	2017-04-16 03:09:22	7697
AQM60	PM10	2017-04-16 03:11:22	9628
AQM60	PM10	2017-04-16 03:13:22	10716
AQM60	PM10	2017-04-16 03:15:22	8957
AQM60	PM10	2017-04-16 03:17:22	9866
AQM60	PM10	2017-04-16 03:19:22	8572
AQM60	PM10	2017-04-16 03:21:22	9054
AQM60	PM10	2017-04-16 03:23:22	12,89
AQM60	PM10	2017-04-16 03:25:22	8427
AQM60	PM10	2017-04-16 03:27:22	9054
AQM60	PM10	2017-04-16 03:29:22	9,77
AQM60	PM10	2017-04-16 03:31:22	8475
AQM60	PM10	2017-04-16 03:33:22	8717
AQM60	PM10	2017-04-16 03:35:22	9532
AQM60	PM10	2017-04-16 03:37:22	10386
AQM60	PM10	2017-04-16 03:39:22	8184
AQM60	PM10	2017-04-16 03:41:22	7157
AQM60	PM10	2017-04-16 03:43:22	7989
AQM60	PM10	2017-04-16 03:45:22	7157
AQM60	PM10	2017-04-16 03:47:22	7108
AQM60	PM10	2017-04-16 03:49:22	8957
AQM60	PM10	2017-04-16 03:51:22	6365
AQM60	PM10	2017-04-16 03:53:22	7403
AQM60	PM10	2017-04-16 03:55:22	6514
AQM60	PM10	2017-04-16 03:57:22	6365
AQM60	PM10	2017-04-16 03:59:22	8184
AQM60	PM10	2017-04-16 04:01:22	8087
AQM60	PM10	2017-04-16 04:05:23	7255
AQM60	PM10	2017-04-16 04:07:23	7354
AQM60	PM10	2017-04-16 04:09:23	8572
AQM60	PM10	2017-04-16 04:11:23	7843
AQM60	PM10	2017-04-16 04:13:23	6762
AQM60	PM10	2017-04-16 04:15:23	7746
AQM60	PM10	2017-04-16 04:17:23	8957
AQM60	PM10	2017-04-16 04:19:23	6365
AQM60	PM10	2017-04-16 04:21:23	6514
AQM60	PM10	2017-04-16 04:23:23	6514
AQM60	PM10	2017-04-16 04:25:23	9437
AQM60	PM10	2017-04-16 04:27:23	7599
AQM60	PM10	2017-04-16 04:29:23	7843
AQM60	PM10	2017-04-16 04:31:23	6613
AQM60	PM10	2017-04-16 04:33:23	7648
AQM60	PM10	2017-04-16 04:35:23	7501
AQM60	PM10	2017-04-16 04:37:23	8233
AQM60	PM10	2017-04-16 04:39:23	9437
AQM60	PM10	2017-04-16 04:41:23	11649
AQM60	PM10	2017-04-16 04:43:23	7989
AQM60	PM10	2017-04-16 04:45:23	7989
AQM60	PM10	2017-04-16 04:47:23	7989
AQM60	PM10	2017-04-16 04:49:23	7599
AQM60	PM10	2017-04-16 04:51:23	6,91
AQM60	PM10	2017-04-16 04:53:23	10245
AQM60	PM10	2017-04-16 04:55:23	8233
AQM60	PM10	2017-04-16 04:57:23	8087
AQM60	PM10	2017-04-16 04:59:23	6514
AQM60	PM10	2017-04-16 05:01:23	5364
AQM60	PM10	2017-04-16 05:05:25	11044
AQM60	PM10	2017-04-16 05:07:25	5666
AQM60	PM10	2017-04-16 05:09:25	6514
AQM60	PM10	2017-04-16 05:11:25	5364
AQM60	PM10	2017-04-16 05:13:25	4553
AQM60	PM10	2017-04-16 05:15:25	6415
AQM60	PM10	2017-04-16 05:17:25	6116
AQM60	PM10	2017-04-16 05:19:25	5162
AQM60	PM10	2017-04-16 05:21:25	4858
AQM60	PM10	2017-04-16 05:23:25	5263
AQM60	PM10	2017-04-16 05:25:25	5916
AQM60	PM10	2017-04-16 05:27:25	4604
AQM60	PM10	2017-04-16 05:29:25	6514
AQM60	PM10	2017-04-16 05:31:25	6613
AQM60	PM10	2017-04-16 05:33:25	7354
AQM60	PM10	2017-04-16 05:35:25	8233
AQM60	PM10	2017-04-16 05:37:25	7746
AQM60	PM10	2017-04-16 05:39:25	8475
AQM60	PM10	2017-04-16 05:41:25	7009
AQM60	PM10	2017-04-16 05:43:25	8717
AQM60	PM10	2017-04-16 05:45:25	9,15
AQM60	PM10	2017-04-16 05:47:25	8427
AQM60	PM10	2017-04-16 05:49:25	9437
AQM60	PM10	2017-04-16 05:51:25	8,33
AQM60	PM10	2017-04-16 05:53:25	11277
AQM60	PM10	2017-04-16 05:55:25	9913
AQM60	PM10	2017-04-16 05:57:25	11649
AQM60	PM10	2017-04-16 05:59:25	9913
AQM60	PM10	2017-04-16 06:01:25	9197
AQM60	PM10	2017-04-16 06:05:29	10481
AQM60	PM10	2017-04-16 06:07:29	9054
AQM60	PM10	2017-04-16 06:09:29	10481
AQM60	PM10	2017-04-16 06:11:29	13,66
AQM60	PM10	2017-04-16 06:13:29	9866
AQM60	PM10	2017-04-16 06:15:29	7501
AQM60	PM10	2017-04-16 06:17:29	6514
AQM60	PM10	2017-04-16 06:19:29	8233
AQM60	PM10	2017-04-16 06:21:29	5666
AQM60	PM10	2017-04-16 06:23:29	7157
AQM60	PM10	2017-04-16 06:25:29	11973
AQM60	PM10	2017-04-16 06:27:29	11184
AQM60	PM10	2017-04-16 06:29:29	6663
AQM60	PM10	2017-04-16 06:31:29	7255
AQM60	PM10	2017-04-16 06:33:29	8572
AQM60	PM10	2017-04-16 06:35:29	8813
AQM60	PM10	2017-04-16 06:37:29	9532
AQM60	PM10	2017-04-16 06:39:29	9389
AQM60	PM10	2017-04-16 06:41:29	8957
AQM60	PM10	2017-04-16 06:43:29	7452
AQM60	PM10	2017-04-16 06:45:29	7746
AQM60	PM10	2017-04-16 06:47:29	9389
AQM60	PM10	2017-04-16 06:49:29	8957
AQM60	PM10	2017-04-16 06:51:29	8717
AQM60	PM10	2017-04-16 06:53:29	9197
AQM60	PM10	2017-04-16 06:55:29	8957
AQM60	PM10	2017-04-16 06:57:29	8813
AQM60	PM10	2017-04-16 06:59:29	8135
AQM60	PM10	2017-04-16 07:01:29	6861
AQM60	PM10	2017-04-16 07:05:31	10103
AQM60	PM10	2017-04-16 07:07:31	10245
AQM60	PM10	2017-04-16 07:09:31	9,77
AQM60	PM10	2017-04-16 07:11:31	8909
AQM60	PM10	2017-04-16 07:13:31	9532
AQM60	PM10	2017-04-16 07:15:31	8233
AQM60	PM10	2017-04-16 07:17:31	9,77
AQM60	PM10	2017-04-16 07:19:31	18,53
AQM60	PM10	2017-04-16 07:21:31	14109
AQM60	PM10	2017-04-16 07:23:31	10008
AQM60	PM10	2017-04-16 07:25:31	10622
AQM60	PM10	2017-04-16 07:27:31	9913
AQM60	PM10	2017-04-16 07:29:31	11044
AQM60	PM10	2017-04-16 07:31:31	11044
AQM60	PM10	2017-04-16 07:33:31	11044
AQM60	PM10	2017-04-16 07:35:31	11277
AQM60	PM10	2017-04-16 07:37:31	10481
AQM60	PM10	2017-04-16 07:39:31	7746
AQM60	PM10	2017-04-16 07:41:31	7843
AQM60	PM10	2017-04-16 07:43:31	7746
AQM60	PM10	2017-04-16 07:45:31	8475
AQM60	PM10	2017-04-16 07:47:31	10,95
AQM60	PM10	2017-04-16 07:49:31	8957
AQM60	PM10	2017-04-16 07:51:31	8,62
AQM60	PM10	2017-04-16 07:53:31	7746
AQM60	PM10	2017-04-16 07:55:31	8087
AQM60	PM10	2017-04-16 07:57:31	9913
AQM60	PM10	2017-04-16 07:59:31	10669
AQM60	PM10	2017-04-16 08:01:31	8135
AQM60	PM10	2017-04-16 08:05:33	10245
AQM60	PM10	2017-04-16 08:07:33	9197
AQM60	PM10	2017-04-16 08:09:33	9293
AQM60	PM10	2017-04-16 08:11:33	9245
AQM60	PM10	2017-04-16 08:13:33	11603
AQM60	PM10	2017-04-16 08:15:33	10386
AQM60	PM10	2017-04-16 08:17:33	9389
AQM60	PM10	2017-04-16 08:19:33	8572
AQM60	PM10	2017-04-16 08:21:33	7501
AQM60	PM10	2017-04-16 08:23:33	9437
AQM60	PM10	2017-04-16 08:25:33	8087
AQM60	PM10	2017-04-16 08:27:33	9054
AQM60	PM10	2017-04-16 08:29:33	9389
AQM60	PM10	2017-04-16 08:31:33	7403
AQM60	PM10	2017-04-16 08:33:33	9437
AQM60	PM10	2017-04-16 08:35:33	8572
AQM60	PM10	2017-04-16 08:37:33	7843
AQM60	PM10	2017-04-16 08:39:33	9197
AQM60	PM10	2017-04-16 08:41:33	9437
AQM60	PM10	2017-04-16 08:43:33	9866
AQM60	PM10	2017-04-16 08:45:33	9,15
AQM60	PM10	2017-04-16 08:47:33	10339
AQM60	PM10	2017-04-16 08:49:33	8475
AQM60	PM10	2017-04-16 08:51:33	9293
AQM60	PM10	2017-04-16 08:53:33	10008
AQM60	PM10	2017-04-16 08:55:33	10245
AQM60	PM10	2017-04-16 08:57:33	9,15
AQM60	PM10	2017-04-16 08:59:33	10386
AQM60	PM10	2017-04-16 09:01:33	8427
AQM60	PM10	2017-04-16 09:05:36	9,77
AQM60	PM10	2017-04-16 09:07:36	8,33
AQM60	PM10	2017-04-16 09:09:36	10481
AQM60	PM10	2017-04-16 09:11:36	9,77
AQM60	PM10	2017-04-16 09:13:36	10339
AQM60	PM10	2017-04-16 09:15:36	8,33
AQM60	PM10	2017-04-16 09:17:36	9,77
AQM60	PM10	2017-04-16 09:19:36	8475
AQM60	PM10	2017-04-16 09:21:36	10716
AQM60	PM10	2017-04-16 09:23:36	10386
AQM60	PM10	2017-04-16 09:25:36	10856
AQM60	PM10	2017-04-16 09:27:36	8184
AQM60	PM10	2017-04-16 09:29:36	9437
AQM60	PM10	2017-04-16 09:31:36	7599
AQM60	PM10	2017-04-16 09:33:36	8957
AQM60	PM10	2017-04-16 09:35:36	4553
AQM60	PM10	2017-04-16 09:41:36	10856
AQM60	PM10	2017-04-16 09:43:36	10669
AQM60	PM10	2017-04-16 09:45:36	10856
AQM60	PM10	2017-04-16 09:47:36	9628
AQM60	PM10	2017-04-16 09:49:36	12019
AQM60	PM10	2017-04-16 09:51:36	11137
AQM60	PM10	2017-04-16 09:53:36	11137
AQM60	PM10	2017-04-16 09:55:36	14511
AQM60	PM10	2017-04-16 09:57:36	13,48
AQM60	PM10	2017-04-16 09:59:36	12707
AQM60	PM10	2017-04-16 10:01:36	11463
AQM60	PM10	2017-04-16 10:05:38	10103
AQM60	PM10	2017-04-16 10:07:38	14422
AQM60	PM10	2017-04-16 10:09:38	12844
AQM60	PM10	2017-04-16 10:11:38	11137
AQM60	PM10	2017-04-16 10:13:38	11695
AQM60	PM10	2017-04-16 10:15:38	12157
AQM60	PM10	2017-04-16 10:17:38	14288
AQM60	PM10	2017-04-16 10:19:38	11973
AQM60	PM10	2017-04-16 10:21:38	11834
AQM60	PM10	2017-04-16 10:23:38	13,75
AQM60	PM10	2017-04-16 10:25:38	12111
AQM60	PM10	2017-04-16 10:27:38	14288
AQM60	PM10	2017-04-16 10:29:38	13253
AQM60	PM10	2017-04-16 10:31:38	11463
AQM60	PM10	2017-04-16 10:33:38	13525
AQM60	PM10	2017-04-16 10:35:38	12799
AQM60	PM10	2017-04-16 10:37:38	13299
AQM60	PM10	2017-04-16 10:39:38	13,84
AQM60	PM10	2017-04-16 10:41:38	14288
AQM60	PM10	2017-04-16 10:43:38	13072
AQM60	PM10	2017-04-16 10:45:38	13,75
AQM60	PM10	2017-04-16 10:47:38	14,6
AQM60	PM10	2017-04-16 10:49:38	12387
AQM60	PM10	2017-04-16 10:51:38	13975
AQM60	PM10	2017-04-16 10:53:38	14378
AQM60	PM10	2017-04-16 10:55:38	11834
AQM60	PM10	2017-04-16 10:57:38	13,48
AQM60	PM10	2017-04-16 10:59:38	12707
AQM60	PM10	2017-04-16 11:01:38	13253
AQM60	PM10	2017-04-16 11:05:39	15396
AQM60	PM10	2017-04-16 11:07:39	12019
AQM60	PM10	2017-04-16 11:09:39	12616
AQM60	PM10	2017-04-16 11:11:39	13705
AQM60	PM10	2017-04-16 11:13:39	13975
AQM60	PM10	2017-04-16 11:15:39	13389
AQM60	PM10	2017-04-16 11:17:39	14734
AQM60	PM10	2017-04-16 11:19:39	14065
AQM60	PM10	2017-04-16 11:21:39	13299
AQM60	PM10	2017-04-16 11:23:39	14,6
AQM60	PM10	2017-04-16 11:25:39	15965
AQM60	PM10	2017-04-16 11:27:39	15615
AQM60	PM10	2017-04-16 11:29:39	14065
AQM60	PM10	2017-04-16 11:31:39	15088
AQM60	PM10	2017-04-16 11:33:39	17345
AQM60	PM10	2017-04-16 11:35:39	16572
AQM60	PM10	2017-04-16 11:37:39	22903
AQM60	PM10	2017-04-16 11:39:39	17,94
AQM60	PM10	2017-04-16 11:41:39	16917
AQM60	PM10	2017-04-16 11:43:39	17771
AQM60	PM10	2017-04-16 11:45:39	20349
AQM60	PM10	2017-04-16 11:47:39	14288
AQM60	PM10	2017-04-16 11:49:39	14822
AQM60	PM10	2017-04-16 11:51:39	16399
AQM60	PM10	2017-04-16 11:53:39	16659
AQM60	PM10	2017-04-16 11:55:39	16009
AQM60	PM10	2017-04-16 11:57:39	14867
AQM60	PM10	2017-04-16 11:59:39	16356
AQM60	PM10	2017-04-16 12:01:39	12387
AQM60	PM10	2017-04-16 12:05:42	14955
AQM60	PM10	2017-04-16 12:07:42	14511
AQM60	PM10	2017-04-16 12:09:42	18362
AQM60	PM10	2017-04-16 12:11:42	14867
AQM60	PM10	2017-04-16 12:13:42	14378
AQM60	PM10	2017-04-16 12:15:42	12799
AQM60	PM10	2017-04-16 12:17:42	17983
AQM60	PM10	2017-04-16 12:19:42	20957
AQM60	PM10	2017-04-16 12:21:42	20022
AQM60	PM10	2017-04-16 12:23:42	13975
AQM60	PM10	2017-04-16 12:25:42	16486
AQM60	PM10	2017-04-16 12:27:42	16009
AQM60	PM10	2017-04-16 12:29:42	17,94
AQM60	PM10	2017-04-16 12:31:42	15484
AQM60	PM10	2017-04-16 12:33:42	15,79
AQM60	PM10	2017-04-16 12:35:42	18151
AQM60	PM10	2017-04-16 12:37:42	17728
AQM60	PM10	2017-04-16 12:39:42	16788
AQM60	PM10	2017-04-16 12:41:42	14822
AQM60	PM10	2017-04-16 12:43:42	14734
AQM60	PM10	2017-04-16 12:45:42	12707
AQM60	PM10	2017-04-16 12:47:42	15,79
AQM60	PM10	2017-04-16 12:49:42	14288
AQM60	PM10	2017-04-16 12:51:42	14822
AQM60	PM10	2017-04-16 12:53:42	15264
AQM60	PM10	2017-04-16 12:55:42	17345
AQM60	PM10	2017-04-16 12:57:42	16702
AQM60	PM10	2017-04-16 12:59:42	13,66
AQM60	PM10	2017-04-16 13:01:42	16917
AQM60	PM10	2017-04-16 13:05:44	18614
AQM60	PM10	2017-04-16 13:07:44	20552
AQM60	PM10	2017-04-16 13:09:44	22707
AQM60	PM10	2017-04-16 13:11:44	19073
AQM60	PM10	2017-04-16 13:13:44	18067
AQM60	PM10	2017-04-16 13:15:44	16052
AQM60	PM10	2017-04-16 13:17:44	12799
AQM60	PM10	2017-04-16 13:19:44	16788
AQM60	PM10	2017-04-16 13:21:44	16572
AQM60	PM10	2017-04-16 13:23:44	15,44
AQM60	PM10	2017-04-16 13:25:44	15088
AQM60	PM10	2017-04-16 13:27:44	15043
AQM60	PM10	2017-04-16 13:29:44	13389
AQM60	PM10	2017-04-16 13:31:44	15264
AQM60	PM10	2017-04-16 13:33:44	17217
AQM60	PM10	2017-04-16 13:35:44	13,75
AQM60	PM10	2017-04-16 13:37:44	13026
AQM60	PM10	2017-04-16 13:39:44	16139
AQM60	PM10	2017-04-16 13:41:44	16572
AQM60	PM10	2017-04-16 13:43:44	13,84
AQM60	PM10	2017-04-16 13:45:44	12065
AQM60	PM10	2017-04-16 13:47:44	14422
AQM60	PM10	2017-04-16 13:49:44	14378
AQM60	PM10	2017-04-16 13:51:44	23,37
AQM60	PM10	2017-04-16 13:53:44	22825
AQM60	PM10	2017-04-16 13:55:44	24522
AQM60	PM10	2017-04-16 13:57:44	20997
AQM60	PM10	2017-04-16 13:59:44	21798
AQM60	PM10	2017-04-16 14:01:44	24256
AQM60	PM10	2017-04-16 14:05:46	20876
AQM60	PM10	2017-04-16 14:07:46	25278
AQM60	PM10	2017-04-16 14:09:46	27125
AQM60	PM10	2017-04-16 14:11:46	24332
AQM60	PM10	2017-04-16 14:13:46	21118
AQM60	PM10	2017-04-16 14:15:46	19528
AQM60	PM10	2017-04-16 14:17:46	19,94
AQM60	PM10	2017-04-16 14:19:46	26,76
AQM60	PM10	2017-04-16 14:21:46	23448
AQM60	PM10	2017-04-16 14:23:46	19899
AQM60	PM10	2017-04-16 14:25:46	19322
AQM60	PM10	2017-04-16 14:27:46	22235
AQM60	PM10	2017-04-16 14:29:46	21679
AQM60	PM10	2017-04-16 14:31:46	19817
AQM60	PM10	2017-04-16 14:33:46	16917
AQM60	PM10	2017-04-16 14:35:46	15352
AQM60	PM10	2017-04-16 14:37:46	16269
AQM60	PM10	2017-04-16 14:39:46	18614
AQM60	PM10	2017-04-16 14:41:46	16139
AQM60	PM10	2017-04-16 14:43:46	14378
AQM60	PM10	2017-04-16 14:45:46	16486
AQM60	PM10	2017-04-16 14:47:46	17516
AQM60	PM10	2017-04-16 14:49:46	20593
AQM60	PM10	2017-04-16 14:51:46	19197
AQM60	PM10	2017-04-16 14:53:46	19114
AQM60	PM10	2017-04-16 14:55:46	20226
AQM60	PM10	2017-04-16 14:57:46	21639
AQM60	PM10	2017-04-16 14:59:46	17431
AQM60	PM10	2017-04-16 15:01:46	18697
AQM60	PM10	2017-04-16 15:05:50	17131
AQM60	PM10	2017-04-16 15:07:50	15615
AQM60	PM10	2017-04-16 15:09:50	16702
AQM60	PM10	2017-04-16 15:11:50	18488
AQM60	PM10	2017-04-16 15:13:50	16659
AQM60	PM10	2017-04-16 15:15:50	17003
AQM60	PM10	2017-04-16 15:17:50	17131
AQM60	PM10	2017-04-16 15:19:50	18194
AQM60	PM10	2017-04-16 15:21:50	19404
AQM60	PM10	2017-04-16 15:23:50	22589
AQM60	PM10	2017-04-16 15:25:50	21239
AQM60	PM10	2017-04-16 15:27:50	18697
AQM60	PM10	2017-04-16 15:29:50	19197
AQM60	PM10	2017-04-16 15:31:50	16788
AQM60	PM10	2017-04-16 15:33:50	15921
AQM60	PM10	2017-04-16 15:35:50	17003
AQM60	PM10	2017-04-16 15:37:50	19528
AQM60	PM10	2017-04-16 15:39:50	21118
AQM60	PM10	2017-04-16 15:41:50	15043
AQM60	PM10	2017-04-16 15:43:50	13705
AQM60	PM10	2017-04-16 15:45:50	15396
AQM60	PM10	2017-04-16 15:47:50	14154
AQM60	PM10	2017-04-16 15:49:50	18194
AQM60	PM10	2017-04-16 15:51:50	15,79
AQM60	PM10	2017-04-16 15:53:50	17601
AQM60	PM10	2017-04-16 15:55:50	22314
AQM60	PM10	2017-04-16 15:57:50	18864
AQM60	PM10	2017-04-16 15:59:50	13,66
AQM60	PM10	2017-04-16 16:01:50	13,93
AQM60	PM10	2017-04-16 16:05:52	18697
AQM60	PM10	2017-04-16 16:07:52	17431
AQM60	PM10	2017-04-16 16:09:52	13163
AQM60	PM10	2017-04-16 16:11:52	12935
AQM60	PM10	2017-04-16 16:13:52	12844
AQM60	PM10	2017-04-16 16:15:52	15352
AQM60	PM10	2017-04-16 16:17:52	16399
AQM60	PM10	2017-04-16 16:19:52	15834
AQM60	PM10	2017-04-16 16:21:52	16269
AQM60	PM10	2017-04-16 16:23:52	19487
AQM60	PM10	2017-04-16 16:25:52	15,79
AQM60	PM10	2017-04-16 16:27:52	16443
AQM60	PM10	2017-04-16 16:29:52	13208
AQM60	PM10	2017-04-16 16:31:52	12616
AQM60	PM10	2017-04-16 16:33:52	13389
AQM60	PM10	2017-04-16 16:35:52	12295
AQM60	PM10	2017-04-16 16:37:52	13163
AQM60	PM10	2017-04-16 16:39:52	13253
AQM60	PM10	2017-04-16 16:41:52	12707
AQM60	PM10	2017-04-16 16:43:52	13705
AQM60	PM10	2017-04-16 16:45:52	12065
AQM60	PM10	2017-04-16 16:47:52	14065
AQM60	PM10	2017-04-16 16:49:52	13253
AQM60	PM10	2017-04-16 16:51:52	12479
